"filename", "language", "Markdown", "JSON", "YAML", "Go", "XML", "Docker", "PowerShell", "Batch", "HLSL", "C", "Makefile", "C++", "Python", "Shell Script", "CMake", "Properties", "Rust", "Objective-C++", "Diff", "TypeScript", "JSON with Comments", "JavaScript", "Swift", "Groovy", "comment", "blank", "total"
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\stats_pb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 596, 0, 0, 160, 53, 809
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\track_pb.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 294, 182, 743
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\track_pb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 94, 29, 329
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\track_publication_pb.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 76, 50, 200
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\track_publication_pb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 46, 13, 111
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\video_frame_pb.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 0, 0, 0, 0, 355, 209, 883
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\proto\video_frame_pb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 0, 0, 111, 33, 385
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi-node-bindings\src\nodejs.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 20, 16, 141
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\CHANGELOG.md", "Markdown", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 319
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\README.md", "Markdown", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\build.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 17, 11, 104
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\include\livekit_ffi.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 43
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\cabi.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 20, 16, 132
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\audio_frame.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 13, 7, 54
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\data_stream.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 13, 12, 153
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13, 2, 23
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\participant.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 14, 9, 117
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\resampler.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1, 14
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\room.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 13, 38, 452
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\stats.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 14, 50, 637
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 13, 13, 161
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\conversion\video_frame.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 13, 11, 97
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 14, 9, 49
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\proto.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 13, 3, 19
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\audio_plugin.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 13, 7, 45
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\audio_source.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 15, 18, 122
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\audio_stream.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 0, 0, 28, 45, 487
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\colorcvt\cvtimpl.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 846, 0, 0, 0, 0, 0, 0, 0, 13, 90, 949
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\colorcvt\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484, 0, 0, 0, 0, 0, 0, 0, 15, 48, 547
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\data_stream.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 17, 22, 302
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\logger.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 18, 26, 169
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 33, 42, 292
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\participant.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 13, 32, 280
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\requests.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1086, 0, 0, 0, 0, 0, 0, 0, 52, 158, 1296
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\resampler.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 13, 27, 176
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\room.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1325, 0, 0, 0, 0, 0, 0, 0, 65, 121, 1511
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\tests.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 344, 2, 346
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\utils.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 13, 5, 77
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\video_source.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 13, 10, 80
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-ffi\src\server\video_stream.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 24, 24, 280
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\CHANGELOG.md", "Markdown", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 65
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\generate_proto.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 38
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\debouncer.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 13, 9, 73
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\enum_dispatch.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 17, 4, 42
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 13, 5, 27
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\livekit.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5934, 0, 0, 0, 0, 0, 0, 0, 1135, 2, 7071
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\livekit.serde.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47076, 0, 0, 0, 0, 0, 0, 0, 1, 1939, 49016
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\observer.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 13, 13, 83
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-protocol\src\promise.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 13, 8, 61
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-runtime\CHANGELOG.md", "Markdown", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-runtime\src\async_std.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 16, 14, 80
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-runtime\src\dispatcher.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 15, 29, 182
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-runtime\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 13, 5, 36
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-runtime\src\tokio.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 13, 8, 59
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\README.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\bindgen.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 2, 20
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\node_test\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 17, 9, 70
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\node_test\package.json", "JSON", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\node_test\pnpm-lock.yaml", "YAML", 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 347
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\python_test\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 56
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\src\access_token.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 54, 15, 263
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\src\build_info.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 14, 2, 20
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\src\log_forward.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 27, 11, 106
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\support\node\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit-uniffi\support\node\tsup.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 4, 16
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\CHANGELOG.md", "Markdown", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 260
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\build.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 13, 2, 22
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14, 7, 37
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\plugin.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 17, 44, 345
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\prelude.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 13, 3, 31
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\proto.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 14, 21, 235
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\data_stream\incoming.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 52, 45, 364
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\data_stream\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 40, 38, 280
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\data_stream\outgoing.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 40, 56, 490
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\e2ee\key_provider.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 14, 17, 109
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\e2ee\manager.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 25, 43, 286
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\e2ee\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 13, 7, 41
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\id.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 14, 16, 87
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1660, 0, 0, 0, 0, 0, 0, 0, 91, 196, 1947
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\options.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 25, 57, 393
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\participant\local_participant.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 877, 0, 0, 0, 0, 0, 0, 0, 90, 124, 1091
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\participant\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 395, 0, 0, 0, 0, 0, 0, 0, 26, 53, 474
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\participant\remote_participant.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 0, 0, 0, 0, 0, 0, 0, 18, 77, 577
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\participant\rpc.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 36, 20, 169
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\publication\local.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 13, 32, 153
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\publication\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 13, 25, 196
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\publication\remote.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 28, 63, 403
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\audio_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 13, 9, 59
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\local_audio_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 13, 28, 150
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\local_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 13, 14, 83
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\local_video_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 13, 29, 158
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 16, 29, 221
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\remote_audio_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 13, 24, 123
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\remote_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 13, 14, 83
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\remote_video_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 13, 24, 121
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\track\video_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 13, 9, 60
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\utils\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 13, 9, 60
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\utils\take_cell.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 22, 13, 103
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\utils\ttl_map.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 24, 19, 144
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\utils\tx_queue.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 23, 21, 114
"c:\MyProjects\Astrix\client\vendor\rust-sdks\livekit\src\room\utils\utf8_chunk.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 16, 15, 109
